Date;AAPL;AMZN;GOOGL;MSFT
2000-04-27;0,9632074236869812;2,643749952316284;nan;21,777952194213867
2000-04-28;0,9427844882011414;2,7593750953674316;nan;21,758455276489258
2000-05-01;0,9446843266487122;2,996875047683716;nan;22,90875816345215
2000-05-02;0,8957637548446655;2,8062500953674316;nan;21,79745101928711
2000-05-03;0,8743913173675537;2,706249952316284;nan;22,011911392211914
2000-05-04;0,8411441445350647;2,753124952316284;nan;21,972915649414062
2000-05-05;0,8596678972244263;2,924999952316284;nan;22,187381744384766
2000-05-08;0,8368695974349976;2,800781011581421;nan;21,777952194213867
2000-05-09;0,8012480735778809;2,8125;nan;21,154052734375
2000-05-10;0,7547028660774231;2,6656250953674316;nan;20,647136688232422
2000-05-11;0,7813003659248352;2,7437500953674316;nan;21,17354393005371
2000-05-12;0,8178719878196716;2,6875;nan;21,466001510620117
2000-05-15;0,7675266265869141;2,8031249046325684;nan;21,6414737701416
2000-05-16;0,8031476736068726;2,953125;nan;21,68046760559082
2000-05-17;0,7703762650489807;3,049999952316284;nan;21,115055084228516
2000-05-18;0,7656269669532776;2,768749952316284;nan;20,647136688232422
2000-05-19;0,7143315672874451;2,6312499046325684;nan;20,296184539794922
2000-05-22;0,6834591031074524;2,59375;nan;20,023237228393555
2000-05-23;0,6521123051643372;2,3343749046325684;nan;19,711284637451172
2000-05-24;0,6663610339164734;2,4281249046325684;nan;20,452163696289062
2000-05-25;0,6631549000740051;2,2750000953674316;nan;19,18486976623535
2000-05-26;0,65638667345047;2,325000047683716;nan;19,165376663208008
2000-05-30;0,6654112935066223;2,5875000953674316;nan;19,769777297973633
2000-05-31;0,6383386850357056;2,4156250953674316;nan;19,516311645507812
2000-06-01;0,6772851943969727;2,5093750953674316;nan;20,140220642089844
2000-06-02;0,7034075856208801;2,893749952316284;nan;20,686119079589844
2000-06-05;0,6939082741737366;2,7249999046325684;nan;20,861595153808594
2000-06-06;0,7057821154594421;2,528125047683716;nan;21,71945571899414
2000-06-07;0,7338045835494995;2,590625047683716;nan;21,992416381835938
2000-06-08;0,7205057740211487;2,59375;nan;21,466001510620117
2000-06-09;0,7276303172111511;2,609375;nan;21,466001510620117
2000-06-12;0,6929585933685303;2,421875;nan;20,861595153808594
2000-06-13;0,7181310653686523;2,450000047683716;nan;21,17354393005371
2000-06-14;0,6872592568397522;2,3218750953674316;nan;21,992416381835938
2000-06-15;0,7019827365875244;2,315624952316284;nan;22,577320098876953
2000-06-16;0,6929585933685303;2,299999952316284;nan;22,635812759399414
2000-06-19;0,7342792749404907;2,265625;nan;22,986743927001953
2000-06-20;0,7694262862205505;2,3062500953674316;nan;23,376686096191406
2000-06-21;0,8454193472862244;2,3031249046325684;nan;25,170391082763672
2000-06-22;0,8169211149215698;2,0999999046325684;nan;24,916933059692383
2000-06-23;0,7855744957923889;1,693750023841858;nan;24,23454475402832
2000-06-26;0,8226212859153748;1,696874976158142;nan;24,79996109008789
2000-06-27;0,7865244746208191;1,8250000476837158;nan;24,585487365722656
2000-06-28;0,8273703455924988;1,8937499523162842;nan;24,624479293823242
2000-06-29;0,7789256572723389;1,8562500476837158;nan;24,078582763671875
2000-06-30;0,7960237860679626;1,8156249523162842;nan;24,95592498779297
2000-07-03;0,8102724552154541;1,850000023841858;nan;24,95592498779297
2000-07-05;0,7846246957778931;1,8250000476837158;nan;24,488000869750977
2000-07-06;0,7874742150306702;1,803125023841858;nan;25,248382568359375
2000-07-07;0,8273703455924988;1,806249976158142;nan;25,579845428466797
2000-07-10;0,868216335773468;1,7531249523162842;nan;24,78045654296875
2000-07-11;0,8653669357299805;1,65625;nan;24,68296241760254
2000-07-12;0,8948138356208801;1,7531249523162842;nan;25,053407669067383
2000-07-13;0,8587180376052856;1,75;nan;24,936424255371094
2000-07-14;0,8767661452293396;2,1312499046325684;nan;24,624479293823242
2000-07-17;0,8862652778625488;2,0562500953674316;nan;24,39052391052246
2000-07-18;0,870116114616394;2,0875000953674316;nan;24,488000869750977
2000-07-19;0,8007730841636658;2,043750047683716;nan;22,811279296875
2000-07-20;0,8378196954727173;2,015625;nan;23,337684631347656
2000-07-21;0,8140716552734375;2,0562500953674316;nan;22,557819366455078
2000-07-24;0,7399793267250061;1,9375;nan;22,011911392211914
2000-07-25;0,7608767747879028;1,881250023841858;nan;21,52448844909668
2000-07-26;0,7608767747879028;1,803125023841858;nan;21,154052734375
2000-07-27;0,7903238534927368;1,568750023841858;nan;21,6414737701416
2000-07-28;0,7342792749404907;1,5;nan;21,738954544067383
2000-07-31;0,7722758054733276;1,506250023841858;nan;21,777952194213867
2000-08-01;0,7494778633117676;1,5125000476837158;nan;21,427000045776367
2000-08-02;0,7181310653686523;1,540624976158142;nan;21,6414737701416
2000-08-03;0,7295300960540771;1,5750000476837158;nan;21,914419174194336
2000-08-04;0,7200310230255127;1,625;nan;21,563488006591797
2000-08-07;0,7285802960395813;1,6906249523162842;nan;21,83643913269043
2000-08-08;0,7105315327644348;1,646875023841858;nan;23,123220443725586
2000-08-09;0,7219305634498596;1,5437500476837158;nan;23,162214279174805
2000-08-10;0,7228802442550659;1,521875023841858;nan;22,655292510986328
2000-08-11;0,724780797958374;1,6843750476837158;nan;22,59681510925293
2000-08-14;0,71528160572052;1,743749976158142;nan;22,518829345703125
2000-08-15;0,7095816135406494;1,8781249523162842;nan;22,343355178833008
2000-08-16;0,7371287941932678;1,931249976158142;nan;22,148395538330078
2000-08-17;0,7817752361297607;1,912500023841858;nan;22,3238582611084
2000-08-18;0,759926974773407;1,9500000476837158;nan;22,148395538330078
2000-08-21;0,7675266265869141;1,875;nan;22,031410217285156
2000-08-22;0,7855744957923889;1,8250000476837158;nan;22,226375579833984
2000-08-23;0,8254708051681519;1,9406249523162842;nan;22,07039451599121
2000-08-24;0,8527805209159851;1,96875;nan;22,187381744384766
2000-08-25;0,8634669780731201;1,9968750476837158;nan;22,031410217285156
2000-08-28;0,8824651837348938;1,9562499523162842;nan;22,24588394165039
2000-08-29;0,8995639681816101;1,9812500476837158;nan;22,1289005279541
2000-08-30;0,9043132662773132;2,1468749046325684;nan;21,83643913269043
2000-08-31;0,9261614084243774;2,075000047683716;nan;21,777952194213867
2000-09-01;0,9641581773757935;2,075000047683716;nan;21,894927978515625
2000-09-05;0,9489584565162659;2,284374952316284;nan;21,87544059753418
2000-09-06;0,8881648778915405;2,293750047683716;nan;21,660966873168945
2000-09-07;0,9423099756240845;2,174999952316284;nan;21,85593605041504
2000-09-08;0,8948138356208801;2,1468749046325684;nan;21,621976852416992
2000-09-11;0,8881648778915405;2,1187500953674316;nan;21,466001510620117
2000-09-12;0,8777159452438354;2,1343750953674316;nan;21,251529693603516
2000-09-13;0,8815150856971741;2,121875047683716;nan;21,290525436401367
2000-09-14;0,8641796708106995;2,2437500953674316;nan;20,5301513671875
2000-09-15;0,8394818902015686;2,1812500953674316;nan;20,023237228393555
2000-09-18;0,9218863248825073;2,140625;nan;19,652793884277344
2000-09-19;0,9109629988670349;2,0374999046325684;nan;20,276691436767578
2000-09-20;0,927823543548584;1,875;nan;20,042734146118164
2000-09-21;0,8615674376487732;2,003124952316284;nan;20,023237228393555
2000-09-22;0,7931743860244751;2,0718750953674316;nan;19,73077964782715
2000-09-25;0,813122034072876;2,018749952316284;nan;19,106891632080078
2000-09-26;0,7817752361297607;1,9874999523162842;nan;19,555309295654297
2000-09-27;0,7437787055969238;1,8937499523162842;nan;18,91191864013672
2000-09-28;0,813122034072876;2,0;nan;19,126384735107422
2000-09-29;0,3913620412349701;1,921875;nan;18,81442642211914
